"","gene","freq","hgnc_symbol"
"5607","ensg00000162735",0.243207126948775,"PEX19"
"5608","ensg00000169926",0.243207126948775,"KLF13"
"5609","ensg00000173848",0.243207126948775,"NET1"
"5610","ensg00000197077",0.243207126948775,"KIAA1671"
"5611","ensg00000198355",0.243207126948775,"PIM3"
"5612","ensg00000047188",0.242761692650334,"YTHDC2"
"5613","ensg00000055609",0.242761692650334,"KMT2C"
"5614","ensg00000077044",0.242761692650334,"DGKD"
"5615","ensg00000107560",0.242761692650334,"RAB11FIP2"
"5616","ensg00000117394",0.242761692650334,"SLC2A1"
"5617","ensg00000129354",0.242761692650334,"AP1M2"
"5618","ensg00000154134",0.242761692650334,"ROBO3"
"5619","ensg00000168411",0.242761692650334,"RFWD3"
"5620","ensg00000184014",0.242761692650334,"DENND5A"
"5621","ensg00000013563",0.242316258351893,"DNASE1L1"
"5622","ensg00000048392",0.242316258351893,"RRM2B"
"5623","ensg00000086619",0.242316258351893,"ERO1B"
"5624","ensg00000112851",0.242316258351893,"ERBIN"
"5625","ensg00000147099",0.242316258351893,"HDAC8"
"5626","ensg00000162772",0.242316258351893,"ATF3"
"5627","ensg00000163516",0.242316258351893,"ANKZF1"
"5628","ensg00000169131",0.242316258351893,"ZNF354A"
"5629","ensg00000015171",0.241870824053452,"ZMYND11"
"5630","ensg00000110395",0.241870824053452,"CBL"
"5631","ensg00000111203",0.241870824053452,"ITFG2"
"5632","ensg00000112742",0.241870824053452,"TTK"
"5633","ensg00000122483",0.241870824053452,"CCDC18"
"5634","ensg00000139631",0.241870824053452,"CSAD"
"5635","ensg00000157895",0.241870824053452,"C12orf43"
"5636","ensg00000163872",0.241870824053452,"YEATS2"
"5637","ensg00000169679",0.241870824053452,"BUB1"
"5638","ensg00000172845",0.241870824053452,"SP3"
"5639","ensg00000273344",0.241870824053452,"PAXIP1-AS1"
"5640","ensg00000002587",0.241425389755011,"HS3ST1"
"5641","ensg00000082781",0.241425389755011,"ITGB5"
"5642","ensg00000099385",0.241425389755011,"BCL7C"
"5643","ensg00000110723",0.241425389755011,"EXPH5"
"5644","ensg00000114098",0.241425389755011,"ARMC8"
"5645","ensg00000134690",0.241425389755011,"CDCA8"
"5646","ensg00000135974",0.241425389755011,"C2orf49"
"5647","ensg00000151208",0.241425389755011,"DLG5"
"5648","ensg00000172301",0.241425389755011,"COPRS"
"5649","ensg00000173457",0.241425389755011,"PPP1R14B"
"5650","ensg00000176871",0.241425389755011,"WSB2"
"5651","ensg00000182512",0.241425389755011,"GLRX5"
"5652","ensg00000186283",0.241425389755011,"TOR3A"
"5653","ensg00000242028",0.241425389755011,"HYPK"
"5654","ensg00000244509",0.241425389755011,"APOBEC3C"
"5655","ensg00000064547",0.24097995545657,"LPAR2"
"5656","ensg00000116698",0.24097995545657,"SMG7"
"5657","ensg00000123892",0.24097995545657,"RAB38"
"5658","ensg00000186193",0.24097995545657,"SAPCD2"
"5659","ensg00000188419",0.24097995545657,"CHM"
"5660","ensg00000057935",0.240534521158129,"MTA3"
"5661","ensg00000070413",0.240534521158129,"DGCR2"
"5662","ensg00000089351",0.240534521158129,"GRAMD1A"
"5663","ensg00000125633",0.240534521158129,"CCDC93"
"5664","ensg00000131931",0.240534521158129,"THAP1"
"5665","ensg00000145088",0.240534521158129,"EAF2"
"5666","ensg00000146918",0.240534521158129,"NCAPG2"
"5667","ensg00000151806",0.240534521158129,"GUF1"
"5668","ensg00000105281",0.240089086859688,"SLC1A5"
"5669","ensg00000131791",0.240089086859688,"PRKAB2"
"5670","ensg00000161036",0.240089086859688,"LRWD1"
"5671","ensg00000169018",0.240089086859688,"FEM1B"
"5672","ensg00000174442",0.240089086859688,"ZWILCH"
"5673","ensg00000184260",0.240089086859688,"HIST2H2AC"
"5674","ensg00000002822",0.239643652561247,"MAD1L1"
"5675","ensg00000007202",0.239643652561247,"KIAA0100"
"5676","ensg00000084652",0.239643652561247,"TXLNA"
"5677","ensg00000119912",0.239643652561247,"IDE"
"5678","ensg00000132470",0.239643652561247,"ITGB4"
"5679","ensg00000142687",0.239643652561247,"KIAA0319L"
"5680","ensg00000143614",0.239643652561247,"GATAD2B"
"5681","ensg00000163710",0.239643652561247,"PCOLCE2"
"5682","ensg00000089123",0.239198218262806,"TASP1"
"5683","ensg00000116957",0.239198218262806,"TBCE"
"5684","ensg00000133789",0.239198218262806,"SWAP70"
"5685","ensg00000152465",0.239198218262806,"NMT2"
"5686","ensg00000165175",0.239198218262806,"MID1IP1"
"5687","ensg00000171316",0.239198218262806,"CHD7"
"5688","ensg00000126775",0.238752783964365,"ATG14"
"5689","ensg00000153395",0.238752783964365,"LPCAT1"
"5690","ensg00000165949",0.238752783964365,"IFI27"
"5691","ensg00000232533",0.238752783964365,""
"5692","ensg00000082805",0.238307349665924,"ERC1"
"5693","ensg00000100614",0.238307349665924,"PPM1A"
"5694","ensg00000110057",0.238307349665924,"UNC93B1"
"5695","ensg00000116017",0.238307349665924,"ARID3A"
"5696","ensg00000134255",0.238307349665924,"CEPT1"
"5697","ensg00000134602",0.238307349665924,"STK26"
"5698","ensg00000153815",0.238307349665924,"CMIP"
"5699","ensg00000168779",0.238307349665924,"SHOX2"
"5700","ensg00000187867",0.238307349665924,"PALM3"
"5701","ensg00000231721",0.238307349665924,"LINC-PINT"
"5702","ensg00000072415",0.237861915367483,"MPP5"
"5703","ensg00000084070",0.237861915367483,"SMAP2"
"5704","ensg00000121057",0.237861915367483,"AKAP1"
"5705","ensg00000141384",0.237861915367483,"TAF4B"
"5706","ensg00000163281",0.237861915367483,"GNPDA2"
"5707","ensg00000170653",0.237861915367483,"ATF7"
"5708","ensg00000184857",0.237861915367483,"TMEM186"
"5709","ensg00000235106",0.237861915367483,"LINC00094"
"5710","ensg00000105221",0.237416481069042,"AKT2"
"5711","ensg00000108423",0.237416481069042,"TUBD1"
"5712","ensg00000127946",0.237416481069042,"HIP1"
"5713","ensg00000132429",0.237416481069042,"POPDC3"
"5714","ensg00000143157",0.237416481069042,"POGK"
"5715","ensg00000157326",0.237416481069042,"DHRS4"
"5716","ensg00000164713",0.237416481069042,"BRI3"
"5717","ensg00000105879",0.236971046770601,"CBLL1"
"5718","ensg00000111737",0.236971046770601,"RAB35"
"5719","ensg00000116815",0.236971046770601,"CD58"
"5720","ensg00000123810",0.236971046770601,"B9D2"
"5721","ensg00000138162",0.236971046770601,"TACC2"
"5722","ensg00000156671",0.236971046770601,"SAMD8"
"5723","ensg00000164823",0.236971046770601,"OSGIN2"
"5724","ensg00000166483",0.236971046770601,"WEE1"
"5725","ensg00000198585",0.236971046770601,"NUDT16"
"5726","ensg00000255284",0.236971046770601,""
"5727","ensg00000070718",0.23652561247216,"AP3M2"
"5728","ensg00000118200",0.23652561247216,"CAMSAP2"
"5729","ensg00000198642",0.23652561247216,"KLHL9"
"5730","ensg00000074266",0.236080178173719,"EED"
"5731","ensg00000139437",0.236080178173719,"TCHP"
"5732","ensg00000144320",0.236080178173719,"LNPK"
"5733","ensg00000145390",0.236080178173719,"USP53"
"5734","ensg00000166167",0.236080178173719,"BTRC"
"5735","ensg00000166783",0.236080178173719,"MARF1"
"5736","ensg00000078177",0.235634743875278,"N4BP2"
"5737","ensg00000088992",0.235634743875278,"TESC"
"5738","ensg00000107959",0.235634743875278,"PITRM1"
"5739","ensg00000122591",0.235634743875278,"FAM126A"
"5740","ensg00000142082",0.235634743875278,"SIRT3"
"5741","ensg00000162512",0.235634743875278,"SDC3"
"5742","ensg00000166340",0.235634743875278,"TPP1"
"5743","ensg00000171471",0.235634743875278,NA
"5744","ensg00000186314",0.235634743875278,"PRELID2"
"5745","ensg00000087263",0.235189309576837,"OGFOD1"
"5746","ensg00000140564",0.235189309576837,"FURIN"
"5747","ensg00000147439",0.235189309576837,"BIN3"
"5748","ensg00000148110",0.235189309576837,"MFSD14B"
"5749","ensg00000149532",0.235189309576837,"CPSF7"
"5750","ensg00000160908",0.235189309576837,"ZNF394"
"5751","ensg00000163006",0.235189309576837,"CCDC138"
"5752","ensg00000164332",0.235189309576837,"UBLCP1"
"5753","ensg00000185340",0.235189309576837,"GAS2L1"
"5754","ensg00000204536",0.235189309576837,"CCHCR1"
"5755","ensg00000066777",0.234743875278396,"ARFGEF1"
"5756","ensg00000089154",0.234743875278396,"GCN1"
"5757","ensg00000119004",0.234743875278396,"CYP20A1"
"5758","ensg00000125779",0.234743875278396,"PANK2"
"5759","ensg00000134222",0.234743875278396,"PSRC1"
"5760","ensg00000164124",0.234743875278396,"TMEM144"
"5761","ensg00000203880",0.234743875278396,"PCMTD2"
"5762","ensg00000067606",0.234298440979955,"PRKCZ"
"5763","ensg00000134574",0.234298440979955,"DDB2"
"5764","ensg00000143624",0.234298440979955,"INTS3"
"5765","ensg00000156515",0.234298440979955,"HK1"
"5766","ensg00000165650",0.234298440979955,"PDZD8"
"5767","ensg00000174013",0.234298440979955,"FBXO45"
"5768","ensg00000108587",0.233853006681514,"GOSR1"
"5769","ensg00000109670",0.233853006681514,"FBXW7"
"5770","ensg00000136731",0.233853006681514,"UGGT1"
"5771","ensg00000139636",0.233853006681514,"LMBR1L"
"5772","ensg00000151276",0.233853006681514,"MAGI1"
"5773","ensg00000172830",0.233853006681514,"SSH3"
"5774","ensg00000184949",0.233853006681514,"FAM227A"
"5775","ensg00000110628",0.233407572383073,"SLC22A18"
"5776","ensg00000116199",0.233407572383073,"FAM20B"
"5777","ensg00000122966",0.233407572383073,"CIT"
"5778","ensg00000126773",0.233407572383073,"PCNX4"
"5779","ensg00000129245",0.233407572383073,"FXR2"
"5780","ensg00000139324",0.233407572383073,"TMTC3"
"5781","ensg00000140263",0.233407572383073,"SORD"
"5782","ensg00000142675",0.233407572383073,"CNKSR1"
"5783","ensg00000198369",0.233407572383073,"SPRED2"
"5784","ensg00000081026",0.232962138084633,"MAGI3"
"5785","ensg00000130363",0.232962138084633,"RSPH3"
"5786","ensg00000133065",0.232962138084633,"SLC41A1"
"5787","ensg00000156711",0.232962138084633,"MAPK13"
"5788","ensg00000248712",0.232962138084633,"CCDC153"
"5789","ensg00000012048",0.232516703786192,"BRCA1"
"5790","ensg00000053900",0.232516703786192,"ANAPC4"
"5791","ensg00000100239",0.232516703786192,"PPP6R2"
"5792","ensg00000115159",0.232516703786192,"GPD2"
"5793","ensg00000135951",0.232516703786192,"TSGA10"
"5794","ensg00000153046",0.232516703786192,"CDYL"
"5795","ensg00000158019",0.232516703786192,"BABAM2"
"5796","ensg00000160563",0.232516703786192,"MED27"
"5797","ensg00000168517",0.232516703786192,"HEXIM2"
"5798","ensg00000100441",0.232071269487751,"KHNYN"
"5799","ensg00000110074",0.232071269487751,"FOXRED1"
"5800","ensg00000136874",0.232071269487751,"STX17"
"5801","ensg00000139197",0.232071269487751,"PEX5"
"5802","ensg00000143147",0.232071269487751,"GPR161"
"5803","ensg00000149716",0.232071269487751,"ORAOV1"
"5804","ensg00000162378",0.232071269487751,"ZYG11B"
"5805","ensg00000163624",0.232071269487751,"CDS1"
"5806","ensg00000255737",0.232071269487751,"AGAP2-AS1"
"5807","ensg00000089818",0.23162583518931,"NECAP1"
"5808","ensg00000101181",0.23162583518931,"MTG2"
"5809","ensg00000104998",0.23162583518931,"IL27RA"
"5810","ensg00000117868",0.23162583518931,"ESYT2"
"5811","ensg00000133114",0.23162583518931,"GPALPP1"
"5812","ensg00000142655",0.23162583518931,"PEX14"
"5813","ensg00000146872",0.23162583518931,"TLK2"
"5814","ensg00000162231",0.23162583518931,"NXF1"
"5815","ensg00000164327",0.23162583518931,"RICTOR"
"5816","ensg00000180104",0.23162583518931,"EXOC3"
"5817","ensg00000102081",0.231180400890869,"FMR1"
"5818","ensg00000102393",0.231180400890869,"GLA"
"5819","ensg00000122557",0.231180400890869,"HERPUD2"
"5820","ensg00000164867",0.231180400890869,"NOS3"
"5821","ensg00000165714",0.231180400890869,"BORCS5"
"5822","ensg00000170899",0.231180400890869,"GSTA4"
"5823","ensg00000213977",0.231180400890869,"TAX1BP3"
"5824","ensg00000096070",0.230734966592428,"BRPF3"
"5825","ensg00000127463",0.230734966592428,"EMC1"
"5826","ensg00000143162",0.230734966592428,"CREG1"
"5827","ensg00000169607",0.230734966592428,"CKAP2L"
"5828","ensg00000179820",0.230734966592428,"MYADM"
"5829","ensg00000198055",0.230734966592428,"GRK6"
"5830","ensg00000135677",0.230289532293987,"GNS"
"5831","ensg00000140367",0.230289532293987,"UBE2Q2"
"5832","ensg00000155100",0.230289532293987,"OTUD6B"
"5833","ensg00000155868",0.230289532293987,"MED7"
"5834","ensg00000160439",0.230289532293987,"RDH13"
"5835","ensg00000162496",0.230289532293987,"DHRS3"
"5836","ensg00000163946",0.230289532293987,"FAM208A"
"5837","ensg00000176142",0.230289532293987,"TMEM39A"
"5838","ensg00000253626",0.230289532293987,"EIF5AL1"
"5839","ensg00000064115",0.229844097995546,"TM7SF3"
"5840","ensg00000104133",0.229844097995546,"SPG11"
"5841","ensg00000105327",0.229844097995546,"BBC3"
"5842","ensg00000116198",0.229844097995546,"CEP104"
"5843","ensg00000118900",0.229844097995546,"UBN1"
"5844","ensg00000123575",0.229844097995546,"FAM199X"
"5845","ensg00000130713",0.229844097995546,"EXOSC2"
"5846","ensg00000130813",0.229844097995546,"C19orf66"
"5847","ensg00000137822",0.229844097995546,"TUBGCP4"
"5848","ensg00000152022",0.229844097995546,NA
"5849","ensg00000196367",0.229844097995546,"TRRAP"
"5850","ensg00000125246",0.229398663697105,"CLYBL"
"5851","ensg00000127526",0.229398663697105,"SLC35E1"
"5852","ensg00000138018",0.229398663697105,"SELENOI"
"5853","ensg00000138119",0.229398663697105,"MYOF"
"5854","ensg00000147536",0.229398663697105,"GINS4"
"5855","ensg00000151491",0.229398663697105,"EPS8"
"5856","ensg00000170412",0.229398663697105,"GPRC5C"
"5857","ensg00000177082",0.229398663697105,"WDR73"
"5858","ensg00000185252",0.229398663697105,"ZNF74"
"5859","ensg00000198131",0.229398663697105,"ZNF544"
"5860","ensg00000080371",0.228953229398664,"RAB21"
"5861","ensg00000136868",0.228953229398664,"SLC31A1"
"5862","ensg00000140043",0.228953229398664,"PTGR2"
"5863","ensg00000167608",0.228953229398664,"TMC4"
"5864","ensg00000226752",0.228953229398664,"PSMD5-AS1"
"5865","ensg00000063245",0.228507795100223,"EPN1"
"5866","ensg00000082516",0.228507795100223,"GEMIN5"
"5867","ensg00000134108",0.228507795100223,"ARL8B"
"5868","ensg00000139832",0.228507795100223,"RAB20"
"5869","ensg00000167615",0.228507795100223,"LENG8"
"5870","ensg00000197580",0.228507795100223,"BCO2"
"5871","ensg00000213614",0.228507795100223,"HEXA"
"5872","ensg00000087253",0.228062360801782,"LPCAT2"
"5873","ensg00000100403",0.228062360801782,"ZC3H7B"
"5874","ensg00000123358",0.228062360801782,"NR4A1"
"5875","ensg00000138074",0.228062360801782,"SLC5A6"
"5876","ensg00000158290",0.228062360801782,"CUL4B"
"5877","ensg00000165832",0.228062360801782,"TRUB1"
"5878","ensg00000212724",0.228062360801782,"KRTAP2-3"
"5879","ensg00000110429",0.227616926503341,"FBXO3"
"5880","ensg00000118961",0.227616926503341,"LDAH"
"5881","ensg00000124151",0.227616926503341,"NCOA3"
"5882","ensg00000130589",0.227616926503341,"HELZ2"
"5883","ensg00000147133",0.227616926503341,"TAF1"
"5884","ensg00000154146",0.227616926503341,"NRGN"
"5885","ensg00000211455",0.227616926503341,"STK38L"
"5886","ensg00000135932",0.2271714922049,"CAB39"
"5887","ensg00000145632",0.2271714922049,"PLK2"
"5888","ensg00000148396",0.2271714922049,"SEC16A"
"5889","ensg00000166971",0.2271714922049,"AKTIP"
"5890","ensg00000167670",0.2271714922049,"CHAF1A"
"5891","ensg00000168298",0.2271714922049,"HIST1H1E"
"5892","ensg00000175906",0.2271714922049,"ARL4D"
"5893","ensg00000186187",0.2271714922049,"ZNRF1"
"5894","ensg00000006611",0.226726057906459,"USH1C"
"5895","ensg00000033030",0.226726057906459,"ZCCHC8"
"5896","ensg00000076662",0.226726057906459,"ICAM3"
"5897","ensg00000103227",0.226726057906459,"LMF1"
"5898","ensg00000138399",0.226726057906459,"FASTKD1"
"5899","ensg00000150938",0.226726057906459,"CRIM1"
"5900","ensg00000156011",0.226726057906459,"PSD3"
"5901","ensg00000163659",0.226726057906459,"TIPARP"
"5902","ensg00000163900",0.226726057906459,"TMEM41A"
"5903","ensg00000165868",0.226726057906459,"HSPA12A"
"5904","ensg00000166669",0.226726057906459,"ATF7IP2"
"5905","ensg00000172339",0.226726057906459,"ALG14"
"5906","ensg00000080815",0.226280623608018,"PSEN1"
"5907","ensg00000100376",0.226280623608018,"FAM118A"
"5908","ensg00000122376",0.226280623608018,"FAM35A"
"5909","ensg00000135597",0.226280623608018,"REPS1"
"5910","ensg00000159086",0.226280623608018,"PAXBP1"
"5911","ensg00000160352",0.226280623608018,"ZNF714"
"5912","ensg00000162433",0.226280623608018,"AK4"
"5913","ensg00000180096",0.226280623608018,"SEPT1"
"5914","ensg00000182150",0.226280623608018,"ERCC6L2"
"5915","ensg00000197586",0.226280623608018,"ENTPD6"
"5916","ensg00000090447",0.225835189309577,"TFAP4"
"5917","ensg00000129667",0.225835189309577,"RHBDF2"
"5918","ensg00000196470",0.225835189309577,"SIAH1"
"5919","ensg00000197622",0.225835189309577,"CDC42SE1"
"5920","ensg00000213865",0.225835189309577,"C8orf44"
"5921","ensg00000103540",0.225389755011136,"CCP110"
"5922","ensg00000105649",0.225389755011136,"RAB3A"
"5923","ensg00000119723",0.225389755011136,"COQ6"
"5924","ensg00000153443",0.225389755011136,"UBALD1"
"5925","ensg00000162616",0.225389755011136,"DNAJB4"
"5926","ensg00000186501",0.225389755011136,"TMEM222"
"5927","ensg00000033800",0.224944320712695,"PIAS1"
"5928","ensg00000112812",0.224944320712695,"PRSS16"
"5929","ensg00000114648",0.224944320712695,"KLHL18"
"5930","ensg00000152455",0.224944320712695,"SUV39H2"
"5931","ensg00000166938",0.224944320712695,"DIS3L"
"5932","ensg00000173542",0.224944320712695,"MOB1B"
"5933","ensg00000198917",0.224944320712695,"SPOUT1"
"5934","ensg00000213064",0.224944320712695,"SFT2D2"
"5935","ensg00000151849",0.224498886414254,"CENPJ"
"5936","ensg00000157224",0.224498886414254,"CLDN12"
"5937","ensg00000170921",0.224498886414254,"TANC2"
"5938","ensg00000198824",0.224498886414254,"CHAMP1"
"5939","ensg00000221821",0.224498886414254,"C6orf226"
"5940","ensg00000243479",0.224498886414254,"MNX1-AS1"
"5941","ensg00000131043",0.224053452115813,"AAR2"
"5942","ensg00000137221",0.224053452115813,"TJAP1"
"5943","ensg00000140025",0.224053452115813,"EFCAB11"
"5944","ensg00000144061",0.224053452115813,"NPHP1"
"5945","ensg00000152193",0.224053452115813,"RNF219"
"5946","ensg00000167895",0.224053452115813,"TMC8"
"5947","ensg00000227051",0.224053452115813,"C14orf132"
"5948","ensg00000244045",0.224053452115813,"TMEM199"
"5949","ensg00000071537",0.223608017817372,"SEL1L"
"5950","ensg00000127586",0.223608017817372,"CHTF18"
"5951","ensg00000134013",0.223608017817372,"LOXL2"
"5952","ensg00000146063",0.223608017817372,"TRIM41"
"5953","ensg00000165156",0.223608017817372,"ZHX1"
"5954","ensg00000168591",0.223608017817372,"TMUB2"
"5955","ensg00000068097",0.223162583518931,"HEATR6"
"5956","ensg00000166435",0.223162583518931,"XRRA1"
"5957","ensg00000179833",0.223162583518931,"SERTAD2"
"5958","ensg00000188603",0.223162583518931,"CLN3"
"5959","ensg00000214114",0.223162583518931,"MYCBP"
"5960","ensg00000124659",0.22271714922049,"TBCC"
"5961","ensg00000132004",0.22271714922049,"FBXW9"
"5962","ensg00000166526",0.22271714922049,"ZNF3"
"5963","ensg00000176390",0.22271714922049,"CRLF3"
"5964","ensg00000182534",0.22271714922049,"MXRA7"
"5965","ensg00000230269",0.22271714922049,""
"5966","ensg00000261514",0.22271714922049,"LINC01976"
"5967","ensg00000037897",0.222271714922049,"METTL1"
"5968","ensg00000101751",0.222271714922049,"POLI"
"5969","ensg00000121152",0.222271714922049,"NCAPH"
"5970","ensg00000136448",0.222271714922049,"NMT1"
"5971","ensg00000143337",0.222271714922049,"TOR1AIP1"
"5972","ensg00000166164",0.222271714922049,"BRD7"
"5973","ensg00000174840",0.222271714922049,"PDE12"
"5974","ensg00000185000",0.222271714922049,"DGAT1"
"5975","ensg00000006695",0.221826280623608,"COX10"
"5976","ensg00000106617",0.221826280623608,"PRKAG2"
"5977","ensg00000110442",0.221826280623608,"COMMD9"
"5978","ensg00000116761",0.221826280623608,"CTH"
"5979","ensg00000120063",0.221826280623608,"GNA13"
"5980","ensg00000132510",0.221826280623608,"KDM6B"
"5981","ensg00000142235",0.221826280623608,"LMTK3"
"5982","ensg00000146828",0.221826280623608,"SLC12A9"
"5983","ensg00000169519",0.221826280623608,"METTL15"
